uniprot,mod_sev_d0_0,mod_sev_d0_1,npx_difference,OR,p_value,minuslog10p,below_fdr,gene_name,gene_description
Q6GTX8,5.136307888513158,5.389456561769231,0.2531486732560735,1.2255118272173728,0.09620804912826549,1.0167885917277342,False,LAIR1,leukocyte-associated immunoglobulin-like receptor 1
Q15389,9.701170152276315,9.54126351118889,-0.15990664108742614,0.7719309878312673,0.09821637456149472,1.0078161009211395,False,ANGPT1,angiopoietin 1
P42701,2.7044822941315787,2.856329195637363,0.15184690150578417,1.5192741913864984,0.09827126177564298,1.0075734676919348,False,IL12RB1,"interleukin 12 receptor, beta 1"
Q96D42,9.202123596855262,9.647102987144445,0.4449793902891823,1.2457586510352185,0.09989975728321152,1.0004355669360794,False,HAVCR1,hepatitis A virus cellular receptor 1
Q86T13,4.976176368907894,5.087668224307692,0.11149185539979811,1.5131426505845167,0.10001885537841296,0.999918119851174,False,CLEC14A,"C-type lectin domain family 14, member A"
Q9GZT9,2.230383054355263,2.439153336285714,0.20877028193045088,1.4862018677885935,0.10010096382185783,0.9995617408973124,False,EGLN1,egl-9 family hypoxia-inducible factor 1
P12318,3.2205227772894736,3.387168780901099,0.1666460036116253,1.5802776778932752,0.10129700540308799,0.9944033932985331,False,FCGR2A,"Fc fragment of IgG, low affinity IIa, receptor (CD32)"
P01241,8.896544922013158,8.35948963328889,-0.5370552887242681,0.837701441903556,0.10284546233525953,0.9878148651382539,False,GH1,growth hormone 1
P16422,6.084844373146667,5.879074132087911,-0.2057702410587554,0.7121621721045945,0.10376076761280244,0.9839668240406763,False,EPCAM,epithelial cell adhesion molecule
Q06141,0.7766431127236842,0.8861803256373626,0.10953721291367835,1.661586469555854,0.10458481515494164,0.9805313668372112,False,REG3A,regenerating islet-derived 3 alpha
P12830,5.35137029331579,5.482331037835165,0.130960744519375,1.5725143048135852,0.10502642851460499,0.9787014027031711,False,CDH1,"cadherin 1, type 1, E-cadherin (epithelial)"
P23526,1.315239323144737,1.6304368361318682,0.31519751298713117,1.2919874797428643,0.10556069597378082,0.9764977550891976,False,AHCY,adenosylhomocysteinase
P42702,3.834353131342105,3.9178965385274727,0.08354340718536779,1.9858342193787388,0.10625787129610373,0.9736388887238157,False,LIFR,leukemia inhibitory factor receptor alpha
P68106,2.0581907937236843,1.9560629707032968,-0.10212782302038748,0.6337134573336726,0.10760378328869737,0.9681724588506723,False,FKBP1B,"FK506 binding protein 1B, 12.6 kDa"
P20711,5.220518596157895,4.846788352197803,-0.37373024396009225,0.7889749941279909,0.10862788433908212,0.9640586787972091,False,DDC,dopa decarboxylase (aromatic L-amino acid decarboxylase)
P40259,3.322679415131579,3.4416913204725272,0.11901190534094841,1.3882794664368543,0.10886761862346578,0.9631012767582907,False,CD79B,"CD79b molecule, immunoglobulin-associated beta"
Q99538,3.9476309287763156,3.878133714351648,-0.0694972144246675,0.6210863673209112,0.10888693248191642,0.9630242367871049,False,LGMN,legumain
P35443,4.975050138697368,4.716593557384615,-0.2584565813127524,0.7532600016294813,0.11179197784726787,0.9515893601496495,False,THBS4,thrombospondin 4
Q99523,8.697267334223685,8.86577403121111,0.16850669698742493,1.8940552900216194,0.11202677026604482,0.950678184565553,False,SORT1,sortilin 1
Q99895,10.17885759218421,9.713710493566667,-0.46514709861754255,0.8171049302890607,0.11271992953481408,0.9479992913913453,False,CTRC,chymotrypsin C (caldecrin)
P50452,3.2803107190394734,3.588722576692308,0.3084118576528345,1.3220031588286567,0.11275396979198452,0.9478681587324598,False,SERPINB8,"serpin peptidase inhibitor, clade B (ovalbumin), member 8"
Q9GZY6,3.6459381145000003,3.9356814108901097,0.28974329639010943,1.3524596640593023,0.11381044544769342,0.9438178768503152,False,LAT2,"linker for activation of T cells family, member 2"
P19474,1.9427139694210525,2.395235538021978,0.4525215686009256,1.2526942280283497,0.11527345013560113,0.9382707082070675,False,TRIM21,tripartite motif containing 21
P04080,7.4519252479333336,7.649765281725275,0.19784003379194104,1.2743451580061769,0.11625846407274863,0.9345754189431618,False,CSTB,cystatin B (stefin B)
Q9Y5K6,4.120719835302632,3.8308341844615383,-0.2898856508410934,0.8004597307910257,0.12157417873576709,0.9151586555186108,False,CD2AP,CD2-associated protein
P01127,10.411472766907895,10.267488259177778,-0.14398450773011717,0.8079784007228673,0.12272632334280749,0.9110622762590127,False,PDGFB,platelet-derived growth factor beta polypeptide
Q16853,3.466326028157895,3.416202435186813,-0.050123592971082154,0.537468596643127,0.1230311152233644,0.9099850392850735,False,AOC3,"amine oxidase, copper containing 3"
P27797,0.44979930923684214,0.6152184050989011,0.165419095862059,1.63934535536411,0.12316956727348911,0.909496584361992,False,CALR,calreticulin
Q9ULX7,1.8652241703947368,1.4952187757362636,-0.37000539465847315,0.7232749193161682,0.1248416395161107,0.9036405364811974,False,CA14,carbonic anhydrase XIV
Q9UHL4,-0.06765043731578946,0.26072333539560444,0.3283737727113939,1.3355466956365116,0.1274089998862799,0.894799893327996,False,DPP7,dipeptidyl-peptidase 7
Q8IU57,3.1357830924078947,3.2956127797912087,0.15982968738331405,1.6872286435673114,0.12812183838095317,0.8923768384052219,False,IFNLR1,"interferon, lambda receptor 1"
P03951,7.764695735105263,7.698502279549451,-0.06619345555581191,0.6107743568935534,0.1326527244524729,0.8772838259490886,False,F11,coagulation factor XI
Q9UKJ1,4.041460623039473,4.189506262428572,0.14804563938909876,1.4210113157797484,0.1335286480259833,0.8744255481956551,False,PILRA,paired immunoglobin-like type 2 receptor alpha
P17813,1.9677148021578947,1.8979463597912087,-0.069768442366686,0.4619767490459214,0.13451740929378983,0.8712215054686555,False,ENG,endoglin
P51617,0.43842969001315785,0.6578035545164835,0.2193738645033257,1.430162623650352,0.13516644687894463,0.8691311023574874,False,IRAK1,interleukin-1 receptor-associated kinase 1
Q8IYS5,11.218464203289473,11.278095095444444,0.05963089215497064,2.4399092408076393,0.13567099899005408,0.8675129771349828,False,OSCAR,"osteoclast associated, immunoglobulin-like receptor"
Q8TCZ2,2.2623429451447366,2.3585755096373626,0.09623256449262607,1.4221847161530838,0.1365131628511351,0.8648254711286837,False,CD99L2,CD99 molecule-like 2
Q13231,6.966323946813333,6.4472816605164835,-0.5190422862968491,0.8405454890248564,0.1377629683664949,0.8608675080848139,False,CHIT1,chitinase 1 (chitotriosidase)
Q96RD9,3.548585076631579,3.7882453353736265,0.23966025874204755,1.2886439296491488,0.13871255602470048,0.8578842255493834,False,FCRL5,Fc receptor-like 5
Q8TAD2,3.0246747881973683,2.9272672744222223,-0.097407513775146,0.5416595938225925,0.1399519861755459,0.8540209337182989,False,IL17D,interleukin 17D
P08118,2.784556954105263,2.8771470622857143,0.09259010818045121,1.3318006512630396,0.14000726194598845,0.8538494375983516,False,MSMB,"microseminoprotein, beta-"
P09619,3.8764175561842102,3.8118603946153846,-0.06455716156882563,0.5959507820846577,0.14079023319344078,0.8514274717373459,False,PDGFRB,"platelet-derived growth factor receptor, beta polypeptide"
P35218,4.516770753342105,4.867759174555555,0.35098842121345,1.1671592097273265,0.14101675612274986,0.8507292798319533,False,CA5A,"carbonic anhydrase VA, mitochondrial"
O00175,5.283631600266666,5.532302047527473,0.24867044726080678,1.2177618238409829,0.14125212584296767,0.8500050073320791,False,CCL24,chemokine (C-C motif) ligand 24
Q13093,1.4430372274605263,1.3628979767802196,-0.0801392506803067,0.5812158717498715,0.14566961861121572,0.8366310168322703,False,PLA2G7,"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)"
Q96AP7,3.7715353282236843,3.863492309582418,0.09195698135873354,1.4350050903533753,0.14583535791531774,0.8361371681589485,False,ESAM,endothelial cell adhesion molecule
Q9H1U4,2.085771287657895,2.00700819421978,-0.07876309343811494,0.550565939923611,0.14647018807634618,0.8342507607805401,False,MEGF9,multiple EGF-like-domains 9
Q5VY43,4.524107046499999,4.390949175395605,-0.1331578711043946,0.5873390706276679,0.1480482325165238,0.8295967730967193,False,PEAR1,platelet endothelial aggregation receptor 1
P05362,7.391018801210527,7.559866663758243,0.16884786254771544,1.6418256713565198,0.14852848083283476,0.8281902609423297,False,ICAM1,intercellular adhesion molecule 1
Q04900,4.279642162105263,4.420115241571429,0.14047307946616527,1.570641343550724,0.1486558119631727,0.8278181066124768,False,CD164,"CD164 molecule, sialomucin"
P07332,0.39981587813157893,0.49796300236263735,0.09814712423105842,1.6441719106025863,0.14898497354596757,0.826857531823669,False,FES,feline sarcoma oncogene
P22748,2.075775406236842,2.2076053264065933,0.13182992016975126,1.8386318882887664,0.15070057518881708,0.8218850900818341,False,CA4,carbonic anhydrase IV
P09038,-0.4950211885526316,-0.5754537342087912,-0.0804325456561596,0.6064621414429262,0.1523650440576246,0.8171146584176793,False,FGF2,fibroblast growth factor 2 (basic)
P53539,1.8976397605394737,2.175604352923077,0.27796459238360316,1.3090347931012212,0.15402243807203905,0.81241600629972,False,FOSB,FBJ murine osteosarcoma viral oncogene homolog B
Q13361,1.7728535171710527,1.5905311400219782,-0.1823223771490745,0.6220788950300511,0.15467998682822454,0.8105658735813205,False,MFAP5,microfibrillar associated protein 5
Q86VB7,8.077940607239999,8.30116056676923,0.22321995952923146,1.4026274501798155,0.1565254442183473,0.805415055015753,False,CD163,CD163 molecule
Q16820,0.9016722265526316,0.730994925032967,-0.17067730151966454,0.7950512662031229,0.15887244841060377,0.7989514114188546,False,MEP1B,"meprin A, beta"
P04233,1.6701172118421053,1.8512844876483514,0.18116727580624614,1.3266768355433023,0.15941176357445264,0.7974796335862862,False,CD74,"CD74 molecule, major histocompatibility complex, class II invariant chain"
Q9H5V8,4.518032560684211,4.720872502175824,0.20283994149161355,1.3411539594447743,0.16192059357658384,0.790697912779015,False,CDCP1,CUB domain containing protein 1
P10586,3.060182957473684,3.253192463604395,0.1930095061307111,1.599567851617434,0.1643630349152969,0.7841958482157289,False,PTPRF,"protein tyrosine phosphatase, receptor type, F"
Q9UN19,2.205461166605263,2.077213301802198,-0.12824786480306516,0.8562127507532163,0.16497985824895478,0.7825690738787258,False,DAPP1,dual adaptor of phosphotyrosine and 3-phosphoinositides
P15289,3.2995816511184213,3.5010856546153843,0.20150400349696307,1.3416143181508688,0.1674305627103163,0.7761652631592179,False,ARSA,arylsulfatase A
P19971,7.513857722986842,8.058672321777777,0.5448145987909356,1.1912107210400806,0.16817745139015472,0.7742322332306631,False,TYMP,thymidine phosphorylase
P06734,5.3358686515,5.392471256571429,0.056602605071428336,1.2777251757565047,0.16936743147004107,0.7711700986847734,False,FCER2,"Fc fragment of IgE, low affinity II, receptor for (CD23)"
P19320,5.628588916973684,5.827132929703296,0.19854401272961208,1.4961029107377286,0.16981917322355222,0.7700132778429118,False,VCAM1,vascular cell adhesion molecule 1
P05107,6.499697038506667,6.4290327636593405,-0.07066427484732607,0.6613422447143416,0.17052305682232238,0.7682168907260098,False,ITGB2,"integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)"
P02786,6.7474316875866664,6.523614685032967,-0.22381700255369985,0.7600955304407225,0.17343651131387516,0.7608594709141433,False,TFRC,transferrin receptor
Q14790,3.5981979514473683,3.7906010494615385,0.19240309801417022,1.3522422967736887,0.17422020235471614,0.75890148616844,False,CASP8,"caspase 8, apoptosis-related cysteine peptidase"
Q9UHC6,1.7177627690526318,1.5882530763516483,-0.12950969270098356,0.6312596073348271,0.17555964900480492,0.7555752961081579,False,CNTNAP2,contactin associated protein-like 2
P10747,1.3717078914999998,1.2035152228131867,-0.16819266868681315,0.6469598003148187,0.17585266606755667,0.754851043044217,False,CD28,CD28 molecule
O43557,5.726042001210526,6.001160376571429,0.27511837536090233,1.3587240593671006,0.17605637745469915,0.7543482384539547,False,TNFSF14,"tumor necrosis factor (ligand) superfamily, member 14"
Q15485,5.6023257916973686,5.870314368208791,0.2679885765114225,1.3142041003757903,0.17641223137713358,0.7534713067583999,False,FCN2,ficolin (collagen/fibrinogen domain containing lectin) 2
P52823,6.846469883078947,6.973126842901099,0.12665695982215208,2.149133250956488,0.17649372190486345,0.7532707383813557,False,STC1,stanniocalcin 1
Q9NWQ8,2.537440946276316,2.6731305083516483,0.13568956207533223,1.3943717316164908,0.17914252507997952,0.7468013085374726,False,PAG1,phosphoprotein associated with glycosphingolipid microdomains 1
Q9Y5V3,-0.00704090577631579,0.12594078278021978,0.13298168855653558,1.5327566381018762,0.18661903316673145,0.7290440648888327,False,MAGED1,"melanoma antigen family D, 1"
P39060,4.168609742592105,4.234497108736264,0.06588736614415858,1.4343714324992616,0.18788778825161667,0.7261014459094989,False,COL18A1,"collagen, type XVIII, alpha 1"
Q96JA1,4.521781245539474,4.7214457492857145,0.19966450374624056,1.3747145247348616,0.19203609647124986,0.7166171305419994,False,LRIG1,leucine-rich repeats and immunoglobulin-like domains 1
Q9BZR6,1.72047672175,1.8121218362087912,0.09164511445879109,1.494678386979297,0.19293790872598793,0.7145824331491937,False,RTN4R,reticulon 4 receptor
Q6UWV6,3.505586150092105,3.184727705021978,-0.32085844507012684,0.8510069675625472,0.19306717940071771,0.7142915481607168,False,ENPP7,ectonucleotide pyrophosphatase/phosphodiesterase 7
O00585,2.646193135986842,2.766227993637363,0.1200348576505208,1.3295688428461594,0.19310026571470873,0.7142171286113232,False,CCL21,chemokine (C-C motif) ligand 21
P22105,0.9954220190131579,0.855478410978022,-0.13994360803513584,0.5386872094083485,0.1936537119914109,0.7129741739583734,False,TNXB,tenascin XB
P16581,13.492303687466666,13.657271775604396,0.16496808813773,1.3742776043545821,0.19913271031726987,0.7008573952037881,False,SELE,selectin E
P00797,8.814617205355264,9.171971325244444,0.3573541198891803,1.2700933174403417,0.20213962396440044,0.6943485465423193,False,REN,renin
Q15155,4.678883100276316,4.8495764366888885,0.17069333641257245,1.58954686830325,0.2052083402726601,0.6878049921918697,False,NOMO1,NODAL modulator 1
P00749,6.206571326400001,6.305886526857142,0.09931520045714137,1.4567887763526188,0.20547344208581886,0.6872443037195068,False,PLAU,"plasminogen activator, urokinase"
Q5KU26,4.9538919875,5.010233799175824,0.05634181167582408,1.205722012032615,0.20579453049121188,0.6865661718916177,False,COLEC12,collectin sub-family member 12
Q9UNK0,2.3636750210789472,2.471445729010989,0.1077707079320418,1.3077779932916807,0.21004900344933997,0.6776793745757834,False,STX8,syntaxin 8
Q9HB29,4.469890138868421,4.4190954142,-0.050794724668421054,0.6471457627211521,0.21106596277234424,0.6755817968770849,False,IL1RL2,interleukin 1 receptor-like 2
Q96IQ7,4.305478796236843,4.320194613377778,0.014715817140935172,1.3088757998684757,0.21266552876965406,0.6723028997463794,False,VSIG2,V-set and immunoglobulin domain containing 2
P48960,4.779616448144737,4.73278282134066,-0.04683362680407743,0.7318222815797194,0.2146445511767363,0.6682801317543625,False,CD97,CD97 molecule
Q96DB9,0.0278664437631579,0.1765088147912088,0.14864237102805092,1.3989343508931529,0.21850193198641832,0.6605447186600072,False,FXYD5,FXYD domain containing ion transport regulator 5
Q9NQ88,2.379823405,2.6520431327142857,0.27221972771428593,1.3101878285880808,0.22111938146365517,0.6553731891543811,False,C12orf5,chromosome 12 open reading frame 5
P78380,7.982163292302632,8.135147812688889,0.15298452038625676,1.261552097200407,0.22412306378348867,0.6495134493172292,False,OLR1,oxidized low density lipoprotein (lectin-like) receptor 1
Q96LA6,3.981123236078947,3.7353491483846155,-0.2457740876943313,0.7151183439349503,0.2256728443229632,0.6465206973255728,False,FCRL1,Fc receptor-like 1
Q06830,2.724131794697368,3.0727602752857144,0.34862848058834617,1.2252793187207427,0.22733383078709268,0.6433359297353844,False,PRDX1,peroxiredoxin 1
Q9Y6K9,5.2301292307236835,5.509014164622222,0.27888493389853863,1.2277190649255372,0.2290497792135635,0.6400701225142991,False,IKBKG,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma"
P35475,6.261672198342105,6.389075022866666,0.12740282452456064,1.3966005661504515,0.2354401891747674,0.6281194019553169,False,IDUA,"iduronidase, alpha-L-"
P32942,3.301070541105263,3.2065260153736266,-0.09454452573163641,0.6741656745585469,0.23816497198055242,0.6231221118464725,False,ICAM3,intercellular adhesion molecule 3
P30044,3.6951616775921052,4.048712347978022,0.35355067038591637,1.2207206319154809,0.24042868125659,0.6190137256523125,False,PRDX5,peroxiredoxin 5
P04792,10.754198109197368,10.941541396588889,0.18734328739152062,1.5125081241156535,0.24435914950682602,0.6119713951013931,False,HSPB1,heat shock 27kDa protein 1
P50995,-0.23925990853947368,-0.03435121574725274,0.20490869279222093,1.252564651970527,0.24510966518276012,0.6106395632775857,False,ANXA11,annexin A11
P05121,6.3672580712533335,6.766085927626373,0.39882785637303986,1.2049410352677354,0.24766580412562822,0.6061339534656782,False,SERPINE1,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
O95760,1.543522021368421,1.6404600663406592,0.09693804497223812,1.6640149882358737,0.2491792660769906,0.603488097658828,False,IL33,interleukin 33
Q86SR1,1.852520330105263,1.9810819060989011,0.12856157599363804,1.5830896629450428,0.24939283602643691,0.6031160260734875,False,GALNT10,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10)
P04066,6.1589687813421055,6.402913604032967,0.24394482269086115,1.2809687545266668,0.25097523027374924,0.6003691386235603,False,FUCA1,"fucosidase, alpha-L- 1, tissue"
P11215,1.1805484401973683,1.3294897705054944,0.14894133030812617,1.428741572087992,0.25479309210841794,0.5938123506689625,False,ITGAM,"integrin, alpha M (complement component 3 receptor 3 subunit)"
Q13241,6.476332843631579,6.570318942725275,0.09398609909369604,1.2685105674239294,0.2609282616238068,0.5834788791115759,False,KLRD1,"killer cell lectin-like receptor subfamily D, member 1"
O14773,5.045249808789474,5.2771554229230775,0.23190561413360378,1.3230805165183819,0.2655907998149385,0.5757869732001362,False,TPP1,tripeptidyl peptidase I
Q14116,9.869806458197369,10.138556308455556,0.2687498502581871,1.2137267437359343,0.2705713854009473,0.5677181346399922,False,IL18,interleukin 18 (interferon-gamma-inducing factor)
P50895,3.9517126847631574,4.074956100120879,0.12324341535772154,1.5134749459340657,0.2717399916016714,0.5658464423555962,False,BCAM,basal cell adhesion molecule (Lutheran blood group)
Q13275,3.5463295361710525,3.619435550791209,0.07310601462015631,1.358144781995036,0.27621310250429054,0.5587557239820575,False,SEMA3F,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"
P53582,0.5549854781710526,0.5078029082417582,-0.04718256992929437,0.41681027369474066,0.2775686154425441,0.5566296409213178,False,METAP1,methionyl aminopeptidase 1
Q0Z7S8,1.7450193280131578,1.4961698054065933,-0.24884952260656457,0.7333706815777554,0.27841031678548944,0.5553146755270186,False,FABP9,"fatty acid binding protein 9, testis"
O15169,3.3537952732894736,3.6240813645934065,0.2702860913039329,1.2135071676776268,0.27993918642060245,0.5529363039095421,False,AXIN1,axin 1
Q01151,3.455359732210526,3.195936724802198,-0.25942300740832813,0.7831635243068853,0.28217333716312776,0.5494840255568253,False,CD83,CD83 molecule
O43405,3.6606230130263158,3.809449489769231,0.14882647674291505,1.2376953278395086,0.28379037090104253,0.5470023443806171,False,COCH,cochlin
O43736,2.2761022186578947,2.157618603956044,-0.11848361470185065,0.8059738320275157,0.2868923964359785,0.542280961791144,False,ITM2A,integral membrane protein 2A
O95831,1.3572891177763158,1.5471957649340662,0.1899066471577504,1.1660435785101029,0.2912445672309353,0.5357421670599402,False,AIFM1,"apoptosis-inducing factor, mitochondrion-associated, 1"
P19957,4.888953749986666,4.9201723519010985,0.031218601914432043,1.2052118117378883,0.29233811394602904,0.5341145592667197,False,PI3,"peptidase inhibitor 3, skin-derived"
P13500,5.138472408906667,5.414266390505495,0.2757939815988282,1.1933575144740058,0.29392941209738865,0.5317569540005962,False,CCL2,chemokine (C-C motif) ligand 2
Q9BQ51,3.8358191462368425,3.732578708988889,-0.1032404372479534,0.6613430028918148,0.29546736869230295,0.529490475457495,False,PDCD1LG2,programmed cell death 1 ligand 2
P98082,0.3653248682236842,0.6259697505494506,0.2606448823257664,1.2048955178459153,0.29621834576640205,0.5283880477108803,False,DAB2,"Dab, mitogen-responsive phosphoprotein, homolog 2 (Drosophila)"
Q9NYY1,1.238137841986842,1.1949500766923078,-0.043187765294534275,0.6040116376718364,0.2970884089042226,0.5271142921449574,False,IL20,interleukin 20
P13987,3.6609128761973686,3.6854012698901095,0.024488393692740917,1.263035287429128,0.30007025389844466,0.5227770542521025,False,CD59,"CD59 molecule, complement regulatory protein"
P40818,0.39991811060526317,0.2769122085934066,-0.12300590201185657,0.7582049366035005,0.3045557607748832,0.5163331812583365,False,USP8,ubiquitin specific peptidase 8
Q9NWZ3,1.1169306534736843,1.0748043093406594,-0.04212634413302485,0.8474464465869495,0.30524106959210195,0.5153570333080794,False,IRAK4,interleukin-1 receptor-associated kinase 4
P08887,13.039217471466667,13.16305267153846,0.1238352000717935,1.3352588771807927,0.3082820665547017,0.5110517384031195,False,IL6R,interleukin 6 receptor
Q9UBU3,3.571601051026316,3.57011638821978,-0.001484662806535919,1.1681558927265914,0.3095821337864545,0.5092241107212042,False,GHRL,ghrelin/obestatin prepropeptide
Q01973,2.2813571803289476,2.0000216193736264,-0.2813355609553212,0.778932890990873,0.31047835063071116,0.5079686773856769,False,ROR1,receptor tyrosine kinase-like orphan receptor 1
Q9UHF4,0.7152317551184211,0.7725492902747253,0.05731753515630422,1.431891808296307,0.3142321670676621,0.5027493595095197,False,IL20RA,"interleukin 20 receptor, alpha"
Q9UMR7,3.793477106039474,3.759945260230769,-0.03353184580870483,1.27073625535569,0.3185479477649247,0.49682518850138657,False,CLEC4A,"C-type lectin domain family 4, member A"
P16455,2.8920453964342103,3.206316230032967,0.31427083359875674,1.1576499839196241,0.3204281512432475,0.4942693359319625,False,MGMT,O-6-methylguanine-DNA methyltransferase
Q14112,1.4800698035789475,1.6554296324835165,0.17535982890456903,1.2558039203669182,0.32168581586286216,0.49256808808247665,False,NID2,nidogen 2 (osteonidogen)
P09417,4.609609137394737,4.806936668439561,0.1973275310448237,1.1967102517521186,0.3222876722281742,0.49175630629552164,False,QDPR,quinoid dihydropteridine reductase
Q9UK05,7.4672076551315785,7.326041939955555,-0.14116571517602328,0.7896436013841139,0.3226155816807639,0.49131466089450065,False,GDF2,growth differentiation factor 2
O75569,1.1233445172368421,1.2361251375054945,0.11278062026865232,1.3000716342274519,0.32430764076440943,0.48904281912619535,False,PRKRA,"protein kinase, interferon-inducible double stranded RNA dependent activator"
Q9UNE0,0.9223116822631579,0.7107605195824175,-0.21155116268074037,0.7833321328774233,0.3286202519763708,0.4833056756831726,False,EDAR,ectodysplasin A receptor
Q76LX8,6.008870349973684,6.016761904666666,0.007891554692982083,1.668052607589276,0.32864563121872903,0.4832721365471902,False,ADAMTS13,"ADAM metallopeptidase with thrombospondin type 1 motif, 13"
Q12968,1.161481625868421,1.292773096956044,0.13129147108762296,1.1955330548863892,0.33302956434326714,0.4775172107543021,False,NFATC3,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3"
P51671,8.063329126868421,7.975120184098902,-0.08820894276951918,0.7785193844738373,0.3349918829531696,0.47496571604182974,False,CCL11,chemokine (C-C motif) ligand 11
Q99972,4.341797348315789,4.1596024595274725,-0.1821948887883167,0.8426005122022026,0.3355546710636885,0.4742367112417738,False,MYOC,"myocilin, trabecular meshwork inducible glucocorticoid response"
Q9BYZ8,7.137224871513157,7.158347570626374,0.021122699113216292,1.2288512356854522,0.33874700724711293,0.47012453299371787,False,REG4,"regenerating islet-derived family, member 4"
P19021,2.609674252539474,2.5513424536923077,-0.058331798847166105,0.685112731199811,0.33964008038502946,0.46898106500363684,False,PAM,peptidylglycine alpha-amidating monooxygenase
P01375,1.5903903840394737,1.7308687823076923,0.1404783982682185,1.2091563120588162,0.3399114809436149,0.46863416631940596,False,TNF,tumor necrosis factor
P29350,0.01269361192105263,0.12012763037362637,0.10743401845257373,1.344283042290584,0.3406021281530607,0.4677526428025327,False,PTPN6,"protein tyrosine phosphatase, non-receptor type 6"
P13501,2.779156381407895,2.661611005791209,-0.11754537561668599,0.8929453535087694,0.34528984722863565,0.4618161912926063,False,CCL5,chemokine (C-C motif) ligand 5
Q86VZ4,4.827145083131579,4.805294736648352,-0.0218503464832267,1.2749364545444093,0.345596119557086,0.4614311425369119,False,LRP11,low density lipoprotein receptor-related protein 11
P31948,1.1286387935526314,1.098439417043956,-0.030199376508675435,0.7507654306978124,0.3457323071983611,0.4612600356083227,False,STIP1,stress-induced-phosphoprotein 1
O14713,0.8683873145000001,0.941940868010989,0.07355355351098891,1.5436030546730555,0.3519975770667686,0.45346032592571556,False,ITGB1BP1,integrin beta 1 binding protein 1
P08581,2.620756989539474,2.6074659243846154,-0.013291065154858561,0.689461232926204,0.35739739891878053,0.44684861254478764,False,MET,met proto-oncogene
Q04760,7.372978252276316,7.534800782755556,0.16182253047924,1.1628014598799734,0.358163110322837,0.4459191471532583,False,GLO1,glyoxalase I
O15444,6.687454245171052,6.514742809846154,-0.1727114353248984,0.7985201669221113,0.3607565862568973,0.44278573133934385,False,CCL25,chemokine (C-C motif) ligand 25
Q9NR28,-0.41436206621052635,-0.30262843734065936,0.11173362886986699,1.2009225685841076,0.3657911103223327,0.43676685321955117,False,DIABLO,"diablo, IAP-binding mitochondrial protein"
P30838,1.6123317077105264,1.8051461592197804,0.19281445150925403,1.1970527818827439,0.36745562417373046,0.43479510104273966,False,ALDH3A1,"aldehyde dehydrogenase 3 family, member A1"
Q8IW75,1.3084331209736841,1.4365767314666666,0.1281436104929825,1.092260448124053,0.3704465106467423,0.4312744916198682,False,SERPINA12,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12"
Q00978,1.6431352323157895,1.844027771989011,0.20089253967322152,1.212885041234312,0.3788668699617658,0.4215133699740442,False,IRF9,interferon regulatory factor 9
P47712,0.38018412710526317,0.5287873314505495,0.1486032043452863,1.2973180929803607,0.3826353450258987,0.4172149155405003,False,PLA2G4A,"phospholipase A2, group IVA (cytosolic, calcium-dependent)"
Q14767,0.5827394084210527,0.7489145495604397,0.16617514113938703,1.2928004903947115,0.38736873468568944,0.41187543498870327,False,LTBP2,latent transforming growth factor beta binding protein 2
O75015,4.231158872684211,4.132924012153846,-0.0982348605303649,0.7949358790165515,0.38794091794895,0.411234410907185,False,FCGR3B,"Fc fragment of IgG, low affinity IIIb, receptor (CD16b)"
P35240,-2.251661189013158,-2.0725588302857143,0.17910235872744362,1.2165474930177527,0.3882026214776231,0.41094153620828944,False,NF2,neurofibromin 2 (merlin)
P98073,0.67446265725,0.40846776584615385,-0.26599489140384613,0.8746023847226934,0.39234547128074426,0.40633135594919206,False,TMPRSS15,"transmembrane protease, serine 15"
P20783,2.2691198033026314,2.2804547837802196,0.011334980477588186,1.2562831317502048,0.39354238354364146,0.4050084883420184,False,NTF3,neurotrophin 3
P14174,5.621489747460527,5.51538051978022,-0.10610922768030662,0.8935880122602236,0.3948999954720268,0.4035128712431311,False,MIF,macrophage migration inhibitory factor (glycosylation-inhibiting factor)
P46109,0.46034692284210527,0.7521570812307692,0.2918101583886639,1.1200122839846163,0.3989732496077921,0.3990562219503021,False,CRKL,v-crk avian sarcoma virus CT10 oncogene homolog-like
P13236,3.0511791054736843,3.1251050200989012,0.07392591462521692,1.185216920446255,0.40102069872826707,0.3968332106429802,False,CCL4,chemokine (C-C motif) ligand 4
Q6EIG7,2.3296727925789473,2.451931524153846,0.12225873157489886,1.2181707046256791,0.40105252047238915,0.39679874992903746,False,CLEC6A,"C-type lectin domain family 6, member A"
P03950,8.489868746894736,8.339378679164836,-0.15049006772989948,0.7838413483750748,0.4054661690355049,0.392045376259571,False,ANG,"angiogenin, ribonuclease, RNase A family, 5"
